;ID;Text;Label;clean_tweets;Hashtags;tokens
535;138777;"And the Covid-19 madness continues._x000D_
Vaccine manufacturers vaccinate the blinded group making it impossible to evaluate the safety of these experimental Covid-19 gene therapy_x000D_
_x000D_
Fhttps://articles.mercola.com/sites/articles/archive/2021/04/20/coronavirus-vaccine-safety-studies.aspx";1;covid madness continues x vaccine manufacturers vaccinate blinded group making impossible evaluate safety experimental covid gene therapy x x;[];['covid', 'madness', 'continues', 'x', 'vaccine', 'manufacturers', 'vaccinate', 'blinded', 'group', 'making', 'impossible', 'evaluate', 'safety', 'experimental', 'covid', 'gene', 'therapy', 'x', 'x']
536;137404;Yah girl got her first dose of the vaccine!;0;yah girl got first dose vaccine;[];['yah', 'girl', 'got', 'first', 'dose', 'vaccine']
537;137330;Just got my vaccine.   Waiting thirty minutes before I can leave facility.   <U+0001F44D>;0;got vaccine waiting thirty minutes leave facility u f;[];['got', 'vaccine', 'waiting', 'thirty', 'minutes', 'leave', 'facility', 'u', 'f']
538;134255;"Step 1) Govt bioweapon scientist finds compound that sterilizes or causes chronic illness_x000D_
Step 2) Oligarch hires scientist for foundation_x000D_
Step 3) Oligarch uses media to scare people from virus_x000D_
Step 4) Oligarch funds scientists to use compound from step 1 in a ""vaccine""";1;step govt bioweapon scientist finds compound sterilizes causes chronic illness x step oligarch hires scientist foundation x step oligarch uses media scare people virus x step oligarch funds scientists use compound step vaccine;[];['step', 'govt', 'bioweapon', 'scientist', 'finds', 'compound', 'sterilizes', 'causes', 'chronic', 'illness', 'x', 'step', 'oligarch', 'hires', 'scientist', 'foundation', 'x', 'step', 'oligarch', 'uses', 'media', 'scare', 'people', 'virus', 'x', 'step', 'oligarch', 'funds', 'scientists', 'use', 'compound', 'step', 'vaccine']
539;137330;my dad’s roommate got the second covid vaccine and my dad said “you can even go to orgies now”;0;dad roommate got second covid vaccine dad said even go orgies;[];['dad', 'roommate', 'got', 'second', 'covid', 'vaccine', 'dad', 'said', 'even', 'go', 'orgies']
540;139045;A vaccine is supposed to do two main things: prevent contracting, and prevent spreading. This “vaccine” does neither. #RedPill #WakeUp #Truther;1;vaccine supposed two main things prevent contracting prevent spreading vaccine neither redpill wakeup truther;['#RedPill', '#WakeUp', '#Truther'];['vaccine', 'supposed', 'two', 'main', 'things', 'prevent', 'contracting', 'prevent', 'spreading', 'vaccine', 'neither', 'redpill', 'wakeup', 'truther']
541;134265;Watching all these doctors and nurses take the rushed vaccine for clout chasing and happy at least 1 percent of these drones gonna get a bad reaction;1;watching doctors nurses take rushed vaccine clout chasing happy least percent drones gonna get bad reaction;[];['watching', 'doctors', 'nurses', 'take', 'rushed', 'vaccine', 'clout', 'chasing', 'happy', 'least', 'percent', 'drones', 'gon', 'na', 'get', 'bad', 'reaction']
542;138771;I get my second and final @moderna_tx shot this morning…and then #vaccinated until the need for a booster shot. #HereWeGo <U+0001F973> #VaccinesWork https://t.co/WSEjLXh4aY;0;get second final tx shot morning vaccinated need booster shot herewego u f vaccineswork;['#vaccinated', '#HereWeGo', '#VaccinesWork'];['get', 'second', 'final', 'tx', 'shot', 'morning', 'vaccinated', 'need', 'booster', 'shot', 'herewego', 'u', 'f', 'vaccineswork']
543;134533;"Do the 2000 Soweto residents who were injected with the experimental Oxford/AstraZeneca covid vaccine know that it has ties to the UK Euginist Society?_x000D_
_x000D_
The UK Euginist Society believes in the depopulation of those races(Africans) they consider to be inferior. _x000D_
_x000D_
@ProfAbdoolKarim";1;soweto residents injected experimental oxford astrazeneca covid vaccine know ties uk euginist society x x uk euginist society believes depopulation races africans consider inferior x x;[];['soweto', 'residents', 'injected', 'experimental', 'oxford', 'astrazeneca', 'covid', 'vaccine', 'know', 'ties', 'uk', 'euginist', 'society', 'x', 'x', 'uk', 'euginist', 'society', 'believes', 'depopulation', 'races', 'africans', 'consider', 'inferior', 'x', 'x']
544;134234;"Make no mistake, none of this has been an error. Imagine wanting to be a fucking lab-rat for an experimental vaccine which has been an abject-failure for more than thirty-years._x000D_
_x000D_
""It's a great betrayal, we are betrayed."" - Dr. Wolfgang Wodarg_x000D_
_x000D_
https://t.co/doTnD1FC5g";1;make mistake none error imagine wanting fucking lab rat experimental vaccine abject failure thirty years x x great betrayal betrayed dr wolfgang wodarg x x;[];['make', 'mistake', 'none', 'error', 'imagine', 'wanting', 'fucking', 'lab', 'rat', 'experimental', 'vaccine', 'abject', 'failure', 'thirty', 'years', 'x', 'x', 'great', 'betrayal', 'betrayed', 'dr', 'wolfgang', 'wodarg', 'x', 'x']
545;138754;Totally #vaccinated!!! Having a histamine reaction. Sneezy with immediate post-nasal drip but grateful to Moderna for the immunity opportunity!!!;0;totally vaccinated histamine reaction sneezy immediate post nasal drip grateful moderna immunity opportunity;['#vaccinated!!!'];['totally', 'vaccinated', 'histamine', 'reaction', 'sneezy', 'immediate', 'post', 'nasal', 'drip', 'grateful', 'moderna', 'immunity', 'opportunity']
546;138828;this vaccine shot got my arm sore af <U+0001F643>;0;vaccine shot got arm sore af u f;[];['vaccine', 'shot', 'got', 'arm', 'sore', 'af', 'u', 'f']
547;134665;if you eat lil caesars dont worry about whats in the vaccine;0;eat lil caesars dont worry whats vaccine;[];['eat', 'lil', 'caesars', 'dont', 'worry', 'whats', 'vaccine']
548;134622;Just got the consent form for the #COVID19 vaccine for my mum at her LTC home!;0;got consent form covid vaccine mum ltc home;['#COVID19'];['got', 'consent', 'form', 'covid', 'vaccine', 'mum', 'ltc', 'home']
549;134689;so y'all are cool with a vaccine card, but not voter ID? ok <U+0001F602>;0;cool vaccine card voter id ok u f;[];['cool', 'vaccine', 'card', 'voter', 'id', 'ok', 'u', 'f']
550;138789;"The first was so nice, I got vaccinated twice <U+0001F606>_x000D_
_x000D_
#GetVaccinated #COVIDVaccination #Pfizer https://t.co/oyFTK0H0CH";0;first nice got vaccinated twice u f x x getvaccinated covidvaccination pfizer;['#GetVaccinated', '#COVIDVaccination', '#Pfizer'];['first', 'nice', 'got', 'vaccinated', 'twice', 'u', 'f', 'x', 'x', 'getvaccinated', 'covidvaccination', 'pfizer']
551;134689;Think I might get this Covid vaccine;0;think might get covid vaccine;[];['think', 'might', 'get', 'covid', 'vaccine']
552;137405;Finally got my covid vaccine appointment baby!!!;0;finally got covid vaccine appointment baby;[];['finally', 'got', 'covid', 'vaccine', 'appointment', 'baby']
553;134697;Just a quick aside for me to be relieved my 82 yo grandad (who lives jn a nursing home) is getting the Moderna vaccine on Friday. <U+0001F604>;0;quick aside relieved yo grandad lives jn nursing home getting moderna vaccine friday u f;[];['quick', 'aside', 'relieved', 'yo', 'grandad', 'lives', 'jn', 'nursing', 'home', 'getting', 'moderna', 'vaccine', 'friday', 'u', 'f']
554;138711;"Meghan Markle &amp; Prince Harry Join Covid Vaccine Concert https://t.co/1nubdUEmil via @YouTube _x000D_
#GetVaccinated";0;meghan markle amp prince harry join covid vaccine concert via x getvaccinated;['#GetVaccinated'];['meghan', 'markle', 'amp', 'prince', 'harry', 'join', 'covid', 'vaccine', 'concert', 'via', 'x', 'getvaccinated']
555;139030;"And the numbers of lives saved just skyrocketed._x000D_
Screw the profits. I'm forever grateful to these companies for their miraculous work in saving lives._x000D_
_x000D_
@pfizer, @moderna_tx  shares plummet after Biden administration backs a COVID-19 vaccine patent waiver https://t.co/KWE8Y5z5lH";0;numbers lives saved skyrocketed x screw profits forever grateful companies miraculous work saving lives x x tx shares plummet biden administration backs covid vaccine patent waiver;[];['numbers', 'lives', 'saved', 'skyrocketed', 'x', 'screw', 'profits', 'forever', 'grateful', 'companies', 'miraculous', 'work', 'saving', 'lives', 'x', 'x', 'tx', 'shares', 'plummet', 'biden', 'administration', 'backs', 'covid', 'vaccine', 'patent', 'waiver']
556;138785;"We just got Pfizer shot #2!  Went with my buddy, @kttom1218 &amp; it feels pretty damn good!  I'm telling y'all, go #GetVaccinated! <U+0001F60D><U+0001F4AA> https://t.co/tmuREEImjI";0;got pfizer shot went buddy amp feels pretty damn good telling go getvaccinated u f u f aa;['#2!', '#GetVaccinated!'];['got', 'pfizer', 'shot', 'went', 'buddy', 'amp', 'feels', 'pretty', 'damn', 'good', 'telling', 'go', 'getvaccinated', 'u', 'f', 'u', 'f', 'aa']
557;137379;"Thank you to everyone who has been able to get out on the streets during a pandemic to fight for all of our rights to protest, and against more police powers._x000D_
Love from a disabled gal who hasnt got her vaccine yet and is in pain 24/7. We are grateful for you<U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>";0;thank everyone able get streets pandemic fight rights protest police powers x love disabled gal hasnt got vaccine yet pain grateful u u fe f u u fe f u u fe f;[];['thank', 'everyone', 'able', 'get', 'streets', 'pandemic', 'fight', 'rights', 'protest', 'police', 'powers', 'x', 'love', 'disabled', 'gal', 'hasnt', 'got', 'vaccine', 'yet', 'pain', 'grateful', 'u', 'u', 'fe', 'f', 'u', 'u', 'fe', 'f', 'u', 'u', 'fe', 'f']
558;134584;Hal Turner Radio Show - Doctors From Around World Warn: DONT TAKE COVID VACCINE https://t.co/ZlUQWXk2Kr;1;hal turner radio show doctors around world warn dont take covid vaccine;[];['hal', 'turner', 'radio', 'show', 'doctors', 'around', 'world', 'warn', 'dont', 'take', 'covid', 'vaccine']
559;138791;It's not a vaccine, it's experimental gene therapy.;1;vaccine experimental gene therapy;[];['vaccine', 'experimental', 'gene', 'therapy']
560;138815;Wonder why half the nation doesn’t trust an untested vaccine. Just look back at all the lies about Covid.  “Mask don’t work!” Sending old back to nursing homes. “Come to China town its safe!” “Hydoxycholoquine doesn’t work!” “Mask work” “ wear two!” “15 days to flatten the curve”;1;wonder half nation trust untested vaccine look back lies covid mask work sending old back nursing homes come china town safe hydoxycholoquine work mask work wear two days flatten curve;[];['wonder', 'half', 'nation', 'trust', 'untested', 'vaccine', 'look', 'back', 'lies', 'covid', 'mask', 'work', 'sending', 'old', 'back', 'nursing', 'homes', 'come', 'china', 'town', 'safe', 'hydoxycholoquine', 'work', 'mask', 'work', 'wear', 'two', 'days', 'flatten', 'curve']
561;139009;"Makes me feel better, but I realize there are other variants out there._x000D_
_x000D_
Pfizer-BioNTech Vaccine is Highly Effective Against Variants, Studies Find https://t.co/QRGzAEilY6";0;makes feel better realize variants x x pfizer biontech vaccine highly effective variants studies find;[];['makes', 'feel', 'better', 'realize', 'variants', 'x', 'x', 'pfizer', 'biontech', 'vaccine', 'highly', 'effective', 'variants', 'studies', 'find']
562;139013;"A damn dangerous vaccine jab like this without fda approval don’t need to be patented, #covid19 &amp; #CovidVaccine are an evil mass depopulation agenda &amp; the spike protein in the vaccine can jump thru skin contact or breath to the unvaccinated #stopantivaxxerhate holocaust 2.0";1;damn dangerous vaccine jab like without fda approval need patented covid amp covidvaccine evil mass depopulation agenda amp spike protein vaccine jump thru skin contact breath unvaccinated stopantivaxxerhate holocaust;['#covid19', '#CovidVaccine', '#stopantivaxxerhate'];['damn', 'dangerous', 'vaccine', 'jab', 'like', 'without', 'fda', 'approval', 'need', 'patented', 'covid', 'amp', 'covidvaccine', 'evil', 'mass', 'depopulation', 'agenda', 'amp', 'spike', 'protein', 'vaccine', 'jump', 'thru', 'skin', 'contact', 'breath', 'unvaccinated', 'stopantivaxxerhate', 'holocaust']
563;137138;I would hate to made to get this unproven vaccine just to be told I have to continue wearing a mask and doing the “norm” I SWEAR imma wish pain to this world;1;would hate made get unproven vaccine told continue wearing mask norm swear imma wish pain world;[];['would', 'hate', 'made', 'get', 'unproven', 'vaccine', 'told', 'continue', 'wearing', 'mask', 'norm', 'swear', 'imma', 'wish', 'pain', 'world']
564;134690;if u live in Ilford don't worry about the vaccine;0;u live ilford worry vaccine;[];['u', 'live', 'ilford', 'worry', 'vaccine']
565;138614;'It's NOT A 'VACCINE' + Shedding, Bioweapons... (Critically Thinking with Dr. Tenpenny) [21.04.22] https://t.co/JrJYdkcUPu via @BitChute;1;vaccine shedding bioweapons critically thinking dr tenpenny via;[];['vaccine', 'shedding', 'bioweapons', 'critically', 'thinking', 'dr', 'tenpenny', 'via']
566;134222;if youve dated a capricorn you dont gotta worry about what’s in the vaccine baby;0;youve dated capricorn dont gotta worry vaccine baby;[];['youve', 'dated', 'capricorn', 'dont', 'got', 'ta', 'worry', 'vaccine', 'baby']
567;134608;Waiting for @Julius_S_Malema and @EFFSouthAfrica to lead us out of the vaccine quagmire. I have not heard one statement from the Red Brigade on toxic vaccines, poverty creating lockdowns , Bushiri and Diko? @GongGotha @Jagman05580158 https://t.co/PS0C3OY0Gq;1;waiting malema lead us vaccine quagmire heard one statement red brigade toxic vaccines poverty creating lockdowns bushiri diko;[];['waiting', 'malema', 'lead', 'us', 'vaccine', 'quagmire', 'heard', 'one', 'statement', 'red', 'brigade', 'toxic', 'vaccines', 'poverty', 'creating', 'lockdowns', 'bushiri', 'diko']
568;138828;Thank you so much to my family medical Centre @bruyerecare for running such a smooth operation. I’m on team @AstraZeneca and unbelievably grateful. https://t.co/2J8C7tbGHn;0;thank much family medical centre running smooth operation team unbelievably grateful;[];['thank', 'much', 'family', 'medical', 'centre', 'running', 'smooth', 'operation', 'team', 'unbelievably', 'grateful']
569;134612;Just got my first dose of the COVID vaccine <U+0001F937><U+0001F3FD><U+200D><U+2640><U+FE0F>;0;got first dose covid vaccine u f u f fd u u u fe f;[];['got', 'first', 'dose', 'covid', 'vaccine', 'u', 'f', 'u', 'f', 'fd', 'u', 'u', 'u', 'fe', 'f']
